index,altitude - sea level (m),latitude (degree),longitude (degree),yaw - north is zero (degree),roll (degree),pitch (degree)
21,105.9800033569336,-37.91384124755859,145.1378479003906,38.2599983215332,-0.5799999833106995,-17.38999938964844
22,105.9800033569336,-37.91382598876953,145.1378631591797,38.41999816894531,-0.7400000095367432,-17.44000053405762
23,105.9800033569336,-37.913818359375,145.1378631591797,38.47999954223633,-0.7099999785423279,-17.52000045776367
24,105.9800033569336,-37.9138069152832,145.1378784179688,38.47999954223633,-0.6800000071525574,-17.53000068664551
25,105.9800033569336,-37.91379547119141,145.1378936767578,38.5,-0.699999988079071,-17.63999938964844
26,105.9800033569336,-37.91378402709961,145.1379089355469,38.54999923706055,-0.6399999856948853,-17.75
27,105.9800033569336,-37.91377258300781,145.1379089355469,38.61999893188477,-0.7099999785423279,-17.75
28,105.9800033569336,-37.91376495361328,145.1379241943359,38.68000030517578,-0.6800000071525574,-17.72999954223633
29,105.9899978637695,-37.91374969482422,145.137939453125,38.72000122070312,-0.6800000071525574,-17.85000038146973
30,105.9899978637695,-37.91374206542969,145.137939453125,38.7599983215332,-0.6899999976158142,-17.81999969482422
31,105.9899978637695,-37.91372680664062,145.1379547119141,38.79999923706055,-0.6399999856948853,-17.86000061035156
32,105.9899978637695,-37.91371917724609,145.1379699707031,38.83000183105469,-0.6899999976158142,-17.94000053405762
33,105.9899978637695,-37.91370391845703,145.1379852294922,38.84999847412109,-0.7300000190734863,-17.94000053405762
34,105.9899978637695,-37.9136962890625,145.1380004882812,38.86999893188477,-0.6700000166893005,-17.95999908447266
35,105.9800033569336,-37.9136848449707,145.1380004882812,38.88999938964844,-0.6600000262260437,-18.02000045776367
36,105.9800033569336,-37.91367340087891,145.1380157470703,38.90000152587891,-0.7300000190734863,-17.98999977111816
37,105.9800033569336,-37.91366195678711,145.1380157470703,38.90999984741211,-0.7200000286102295,-18.04000091552734
38,105.9800033569336,-37.91364669799805,145.1380310058594,38.90000152587891,-0.7099999785423279,-18.11000061035156
39,105.9800033569336,-37.91363906860352,145.1380462646484,38.90999984741211,-0.6399999856948853,-18.04999923706055
40,105.9800033569336,-37.91362380981445,145.1380615234375,38.93000030517578,-0.6600000262260437,-18.05999946594238
41,105.9800033569336,-37.91361618041992,145.1380767822266,38.93999862670898,-0.6800000071525574,-18.11000061035156
42,105.9800033569336,-37.91360473632812,145.1380920410156,38.93999862670898,-0.6600000262260437,-18.21999931335449
43,105.9800033569336,-37.91359329223633,145.1380920410156,38.93999862670898,-0.6700000166893005,-18.18000030517578
44,105.9800033569336,-37.91358184814453,145.1381072998047,38.93999862670898,-0.699999988079071,-18.18000030517578
45,105.9800033569336,-37.91356658935547,145.1381072998047,38.93000030517578,-0.699999988079071,-18.1299991607666
46,105.9800033569336,-37.91355895996094,145.1381225585938,38.91999816894531,-0.7099999785423279,-18.15999984741211
47,105.9800033569336,-37.91354370117188,145.1381378173828,38.91999816894531,-0.6700000166893005,-18.23999977111816
48,105.9800033569336,-37.91353607177734,145.1381530761719,38.91999816894531,-0.6700000166893005,-18.17000007629395
49,105.9800033569336,-37.91352462768555,145.1381683349609,38.90999984741211,-0.6600000262260437,-18.20999908447266
50,105.9800033569336,-37.91350936889648,145.13818359375,38.90999984741211,-0.6700000166893005,-18.25
51,105.9800033569336,-37.91350173950195,145.13818359375,38.90000152587891,-0.6499999761581421,-18.22999954223633
52,105.9800033569336,-37.91348648071289,145.1381988525391,38.88999938964844,-0.6800000071525574,-18.23999977111816
53,105.9899978637695,-37.91347503662109,145.1382141113281,38.88999938964844,-0.6600000262260437,-18.19000053405762
54,105.9899978637695,-37.91346740722656,145.1382293701172,38.90000152587891,-0.699999988079071,-18.32999992370605
55,105.9899978637695,-37.9134521484375,145.1382446289062,38.88000106811523,-0.6499999761581421,-18.29000091552734
56,105.9899978637695,-37.91344451904297,145.1382598876953,38.86999893188477,-0.6800000071525574,-18.25
57,105.9899978637695,-37.91342926025391,145.1382598876953,38.86999893188477,-0.7099999785423279,-18.26000022888184
58,105.9899978637695,-37.91341781616211,145.1382598876953,38.86000061035156,-0.7300000190734863,-18.29000091552734
59,105.9899978637695,-37.91340637207031,145.1382751464844,38.84999847412109,-0.7599999904632568,-18.30999946594238
60,105.9899978637695,-37.91339492797852,145.1382904052734,38.81999969482422,-0.7200000286102295,-18.31999969482422
61,105.9899978637695,-37.91338348388672,145.1383056640625,38.79999923706055,-0.7599999904632568,-18.25
62,105.9899978637695,-37.91337203979492,145.1383209228516,38.79999923706055,-0.7400000095367432,-18.20000076293945
63,105.9899978637695,-37.91336059570312,145.1383361816406,38.79999923706055,-0.6600000262260437,-18.20999908447266
64,105.9899978637695,-37.91334533691406,145.1383361816406,38.79999923706055,-0.6899999976158142,-18.25
65,105.9899978637695,-37.91333770751953,145.1383514404297,38.79999923706055,-0.7200000286102295,-18.27000045776367
66,105.9899978637695,-37.91332626342773,145.1383666992188,38.79000091552734,-0.75,-18.18000030517578
67,105.9899978637695,-37.91331481933594,145.1383819580078,38.77999877929688,-0.6700000166893005,-18.29000091552734
68,105.9899978637695,-37.91284942626953,145.1388549804688,38.84000015258789,-0.8100000023841858,-18.26000022888184
69,105.9899978637695,-37.91283416748047,145.1388549804688,38.84000015258789,-0.800000011920929,-18.28000068664551
70,105.9899978637695,-37.91282272338867,145.1388702392578,38.84000015258789,-0.75,-18.31999969482422
71,105.9899978637695,-37.91281127929688,145.1388854980469,38.84000015258789,-0.7900000214576721,-18.23999977111816
72,105.9899978637695,-37.91279983520508,145.1388854980469,38.84000015258789,-0.7799999713897705,-18.29000091552734
73,105.9899978637695,-37.91278839111328,145.1389007568359,38.84000015258789,-0.6899999976158142,-18.23999977111816
74,105.9899978637695,-37.91277694702148,145.138916015625,38.86000061035156,-0.8500000238418579,-18.32999992370605
75,105.9899978637695,-37.91276550292969,145.1389312744141,38.86999893188477,-0.8799999952316284,-18.34000015258789
76,105.9899978637695,-37.91275024414062,145.1389465332031,38.86000061035156,-0.7900000214576721,-18.28000068664551
77,105.9899978637695,-37.91274261474609,145.1389617919922,38.86000061035156,-0.7699999809265137,-18.30999946594238
78,105.9899978637695,-37.9127311706543,145.1389770507812,38.86000061035156,-0.7900000214576721,-18.27000045776367
79,105.9899978637695,-37.91271591186523,145.1389770507812,38.86999893188477,-0.7900000214576721,-18.21999931335449
80,105.9899978637695,-37.9127082824707,145.1389923095703,38.88000106811523,-0.7699999809265137,-18.28000068664551
81,105.9899978637695,-37.91269302368164,145.1390075683594,38.88999938964844,-0.800000011920929,-18.21999931335449
82,105.9899978637695,-37.91268539428711,145.1390075683594,38.90000152587891,-0.800000011920929,-18.25
83,105.9899978637695,-37.91267013549805,145.1390228271484,38.90000152587891,-0.800000011920929,-18.26000022888184
84,105.9899978637695,-37.91265869140625,145.1390380859375,38.91999816894531,-0.7400000095367432,-18.26000022888184
85,105.9899978637695,-37.91265106201172,145.1390533447266,38.93000030517578,-0.7699999809265137,-18.23999977111816
86,105.9899978637695,-37.91263580322266,145.1390533447266,38.93000030517578,-0.7799999713897705,-18.22999954223633
87,105.9899978637695,-37.91262435913086,145.1390686035156,38.91999816894531,-0.8100000023841858,-18.22999954223633
88,105.9899978637695,-37.91261291503906,145.1390838623047,38.91999816894531,-0.7599999904632568,-18.29999923706055
89,105.9899978637695,-37.91260147094727,145.1390991210938,38.91999816894531,-0.7900000214576721,-18.25
90,105.9899978637695,-37.91259002685547,145.1391143798828,38.91999816894531,-0.8199999928474426,-18.25
91,105.9899978637695,-37.91257858276367,145.1391296386719,38.91999816894531,-0.8100000023841858,-18.29999923706055
92,105.9899978637695,-37.91256713867188,145.1391296386719,38.90999984741211,-0.7799999713897705,-18.20000076293945
93,105.9899978637695,-37.91255187988281,145.1391448974609,38.90999984741211,-0.8199999928474426,-18.22999954223633
94,105.9800033569336,-37.91254425048828,145.13916015625,38.91999816894531,-0.7200000286102295,-18.29999923706055
95,105.9800033569336,-37.91253280639648,145.13916015625,38.91999816894531,-0.7400000095367432,-18.25
96,105.9800033569336,-37.91251754760742,145.1391754150391,38.93000030517578,-0.7799999713897705,-18.27000045776367
97,105.9800033569336,-37.91250991821289,145.1391906738281,38.93000030517578,-0.7900000214576721,-18.29000091552734
98,105.9800033569336,-37.91249465942383,145.1392059326172,38.93000030517578,-0.800000011920929,-18.27000045776367
99,105.9800033569336,-37.91248321533203,145.1392059326172,38.93000030517578,-0.800000011920929,-18.25
100,105.9899978637695,-37.91247177124023,145.1392211914062,38.93000030517578,-0.7699999809265137,-18.20000076293945
101,105.9899978637695,-37.91246032714844,145.1392364501953,38.93999862670898,-0.7599999904632568,-18.19000053405762
102,105.9899978637695,-37.91244888305664,145.1392517089844,38.93999862670898,-0.7900000214576721,-18.20000076293945
103,105.9899978637695,-37.91243743896484,145.1392669677734,38.93999862670898,-0.8700000047683716,-18.25
104,105.9899978637695,-37.91242599487305,145.1392822265625,38.93000030517578,-0.800000011920929,-18.27000045776367
105,105.9899978637695,-37.91241455078125,145.1392822265625,38.91999816894531,-0.8100000023841858,-18.20999908447266
106,105.9899978637695,-37.91240310668945,145.1392974853516,38.91999816894531,-0.8700000047683716,-18.23999977111816
107,105.9899978637695,-37.91239166259766,145.1393127441406,38.90999984741211,-0.8500000238418579,-18.29999923706055
108,105.9899978637695,-37.91238021850586,145.1393127441406,38.90999984741211,-0.8100000023841858,-18.22999954223633
109,105.9899978637695,-37.91236877441406,145.1393280029297,38.90999984741211,-0.8100000023841858,-18.26000022888184
110,105.9899978637695,-37.912353515625,145.1393432617188,38.91999816894531,-0.7900000214576721,-18.20999908447266
111,105.9899978637695,-37.91234588623047,145.1393585205078,38.93000030517578,-0.7400000095367432,-18.22999954223633
112,105.9899978637695,-37.91233444213867,145.1393737792969,38.93999862670898,-0.7900000214576721,-18.26000022888184
113,105.9899978637695,-37.91231918334961,145.1393737792969,38.95000076293945,-0.8500000238418579,-18.13999938964844
114,105.9899978637695,-37.91231155395508,145.1393890380859,38.95999908447266,-0.7200000286102295,-18.25
115,105.9899978637695,-37.91229629516602,145.139404296875,38.95999908447266,-0.7699999809265137,-18.29000091552734
116,105.9899978637695,-37.91228485107422,145.1394195556641,38.95000076293945,-0.9200000166893005,-18.13999938964844
117,105.9899978637695,-37.91227340698242,145.1394348144531,38.95000076293945,-0.6899999976158142,-18.32999992370605
118,105.9899978637695,-37.91226196289062,145.1394500732422,38.95000076293945,-0.8700000047683716,-18.26000022888184
119,105.9899978637695,-37.91225051879883,145.1394500732422,38.93000030517578,-0.9399999976158142,-18.1299991607666
120,105.9899978637695,-37.91223907470703,145.1394653320312,38.90999984741211,-0.7099999785423279,-18.40999984741211
121,105.9899978637695,-37.91222763061523,145.1394653320312,38.90000152587891,-0.7799999713897705,-18.27000045776367
122,105.9899978637695,-37.91221618652344,145.1394805908203,38.90999984741211,-0.8899999856948853,-18.18000030517578
123,105.9899978637695,-37.91220474243164,145.1394958496094,38.90999984741211,-0.7400000095367432,-18.32999992370605
124,105.9899978637695,-37.91219329833984,145.1395111083984,38.90999984741211,-0.8799999952316284,-18.20000076293945
125,105.9899978637695,-37.91218185424805,145.1395263671875,38.90000152587891,-0.8799999952316284,-18.13999938964844
126,105.9899978637695,-37.91217041015625,145.1395263671875,38.88999938964844,-0.5699999928474426,-18.30999946594238
127,105.9899978637695,-37.91215515136719,145.1395416259766,38.90000152587891,-0.75,-18.21999931335449
128,105.9899978637695,-37.91214752197266,145.1395568847656,38.91999816894531,-0.9100000262260437,-18.07999992370605
129,105.9899978637695,-37.91213607788086,145.1395721435547,38.93000030517578,-0.7599999904632568,-18.25
130,105.9899978637695,-37.9121208190918,145.1395874023438,38.91999816894531,-0.6800000071525574,-18.34000015258789
131,105.9899978637695,-37.91211318969727,145.1396026611328,38.90999984741211,-0.8600000143051147,-18.23999977111816
132,105.9899978637695,-37.9120979309082,145.1396026611328,38.90000152587891,-0.8199999928474426,-18.17000007629395
133,105.9899978637695,-37.91208648681641,145.1396179199219,38.90000152587891,-0.7900000214576721,-18.27000045776367
134,105.9899978637695,-37.91207504272461,145.1396179199219,38.88999938964844,-0.9700000286102295,-18.14999961853027
135,105.9899978637695,-37.91206359863281,145.1396331787109,38.88999938964844,-0.8100000023841858,-18.32999992370605
136,105.9899978637695,-37.91205215454102,145.1396484375,38.88000106811523,-0.8199999928474426,-18.21999931335449
137,105.9899978637695,-37.91204071044922,145.1396636962891,38.88000106811523,-0.9599999785423279,-18.09000015258789
138,105.9899978637695,-37.91202926635742,145.1396789550781,38.88000106811523,-0.7799999713897705,-18.26000022888184
139,105.9899978637695,-37.91201782226562,145.1396789550781,38.88999938964844,-0.7300000190734863,-18.19000053405762
140,106,-37.91200637817383,145.1396942138672,38.90999984741211,-0.8700000047683716,-18.25
141,106,-37.91199493408203,145.1397094726562,38.93000030517578,-0.8600000143051147,-18.26000022888184
142,106,-37.91197967529297,145.1397247314453,38.93000030517578,-0.7699999809265137,-18.20999908447266
143,106,-37.91197204589844,145.1397399902344,38.93000030517578,-0.8899999856948853,-18.26000022888184
144,106,-37.91195678710938,145.1397552490234,38.93000030517578,-0.7300000190734863,-18.19000053405762
145,106,-37.91194915771484,145.1397705078125,38.95000076293945,-0.8100000023841858,-18.27000045776367
146,106,-37.91193771362305,145.1397705078125,38.95999908447266,-0.8500000238418579,-18.20000076293945
147,106,-37.91192245483398,145.1397705078125,38.97000122070312,-0.7799999713897705,-18.29999923706055
148,105.9899978637695,-37.91191482543945,145.1397857666016,38.97000122070312,-0.8199999928474426,-18.26000022888184
149,105.9899978637695,-37.91189956665039,145.1398010253906,38.95999908447266,-0.8500000238418579,-18.20000076293945
150,105.9899978637695,-37.91188812255859,145.1398162841797,38.95000076293945,-0.8199999928474426,-18.18000030517578
151,105.9899978637695,-37.9118766784668,145.1398315429688,38.93999862670898,-0.6899999976158142,-18.25
152,105.9899978637695,-37.911865234375,145.1398468017578,38.93999862670898,-0.8199999928474426,-18.29000091552734
153,105.9899978637695,-37.9118537902832,145.1398468017578,38.95000076293945,-0.8700000047683716,-18.19000053405762
154,105.9899978637695,-37.91184234619141,145.1398620605469,38.95999908447266,-0.7599999904632568,-18.23999977111816
155,105.9899978637695,-37.91183090209961,145.1398773193359,38.95999908447266,-0.7400000095367432,-18.23999977111816
156,105.9899978637695,-37.91181945800781,145.139892578125,38.97000122070312,-0.7699999809265137,-18.21999931335449
157,105.9899978637695,-37.91180801391602,145.1399078369141,38.97000122070312,-0.8700000047683716,-18.19000053405762
158,105.9899978637695,-37.91179656982422,145.1399230957031,38.97000122070312,-0.8700000047683716,-18.25
159,105.9899978637695,-37.91178131103516,145.1399230957031,38.97000122070312,-0.8500000238418579,-18.20000076293945
160,105.9899978637695,-37.91177368164062,145.1399230957031,38.95999908447266,-0.699999988079071,-18.31999969482422
161,105.9899978637695,-37.91175842285156,145.1399383544922,38.95999908447266,-0.8299999833106995,-18.21999931335449
162,105.9899978637695,-37.91174697875977,145.1399536132812,38.97000122070312,-0.9700000286102295,-18.1200008392334
163,105.9899978637695,-37.91173934936523,145.1399688720703,38.95999908447266,-0.699999988079071,-18.29000091552734
164,105.9899978637695,-37.91172409057617,145.1399841308594,38.95999908447266,-0.7699999809265137,-18.20000076293945
165,105.9899978637695,-37.91171264648438,145.1399993896484,38.95999908447266,-0.949999988079071,-18.03000068664551
166,105.9899978637695,-37.91170120239258,145.1399993896484,38.97000122070312,-0.7300000190734863,-18.20000076293945
167,105.9899978637695,-37.91168975830078,145.1400146484375,38.97000122070312,-0.8399999737739563,-18.20000076293945
168,105.9899978637695,-37.91167831420898,145.1400299072266,38.97000122070312,-0.8500000238418579,-18.17000007629395
169,105.9899978637695,-37.91166687011719,145.1400451660156,38.95999908447266,-0.7300000190734863,-18.22999954223633
170,105.9899978637695,-37.91165542602539,145.1400604248047,38.93999862670898,-0.7900000214576721,-18.14999961853027
171,105.9899978637695,-37.91164398193359,145.1400756835938,38.95000076293945,-0.7099999785423279,-18.10000038146973
172,105.9899978637695,-37.9116325378418,145.1400756835938,38.97000122070312,-0.8500000238418579,-18.31999969482422
173,105.9899978637695,-37.91162109375,145.1400756835938,38.97000122070312,-0.8399999737739563,-18.3700008392334
174,105.9899978637695,-37.9116096496582,145.1400909423828,38.95999908447266,-0.6100000143051147,-18.02000045776367
175,105.9899978637695,-37.91159820556641,145.1401062011719,38.97999954223633,-0.9300000071525574,-18.35000038146973
176,105.9899978637695,-37.91158294677734,145.1401214599609,38.97999954223633,-0.9399999976158142,-18.38999938964844
177,105.9899978637695,-37.91157531738281,145.14013671875,38.95999908447266,-0.5799999833106995,-18
178,105.9899978637695,-37.91156005859375,145.1401519775391,38.97999954223633,-1.009999990463257,-18.35000038146973
179,105.9899978637695,-37.91154861450195,145.1401672363281,38.95999908447266,-0.8799999952316284,-17.89999961853027
180,105.9899978637695,-37.91154098510742,145.1401672363281,38.95999908447266,-0.6100000143051147,-16.95000076293945
181,105.9899978637695,-37.91152572631836,145.1401824951172,38.97999954223633,-0.9300000071525574,-16.3700008392334
182,105.9899978637695,-37.91151809692383,145.1401977539062,39.0099983215332,-0.7599999904632568,-15.25
183,105.9899978637695,-37.91150283813477,145.1402130126953,39.04000091552734,-0.7799999713897705,-13.92000007629395
184,105.9899978637695,-37.91149520874023,145.1402130126953,39.11000061035156,-0.7300000190734863,-12.4399995803833
185,105.9899978637695,-37.91148376464844,145.1402282714844,39.20999908447266,-0.699999988079071,-10.51000022888184
186,106,-37.91147613525391,145.1402435302734,39.38000106811523,-0.6000000238418579,-8.449999809265137
187,106,-37.91146469116211,145.1402435302734,39.63999938964844,-0.5299999713897705,-6.699999809265137
188,106,-37.91146087646484,145.1402435302734,40.04000091552734,-0.3600000143051147,-4.849999904632568
189,106,-37.91145324707031,145.1402587890625,40.68999862670898,-0.239999994635582,-2.819999933242798
190,106,-37.91144561767578,145.1402587890625,41.81999969482422,-0.009999999776482582,-0.449999988079071
191,106,-37.91144180297852,145.1402740478516,42.97999954223633,0.3199999928474426,2.609999895095825
192,106,-37.91143798828125,145.1402740478516,43.15000152587891,0.550000011920929,5
193,106.0100021362305,-37.91143417358398,145.1402740478516,42.20000076293945,0.5799999833106995,3.880000114440918
