index,altitude - sea level (m),latitude (degree),longitude (degree),yaw - north is zero (degree),roll (degree),pitch (degree)
27,105.9800033569336,-37.91377258300781,145.1379089355469,38.61999893188477,-0.6600000262260437,-17.79000091552734
28,105.9800033569336,-37.91376495361328,145.1379241943359,38.66999816894531,-0.699999988079071,-17.78000068664551
29,105.9800033569336,-37.91374969482422,145.137939453125,38.72000122070312,-0.6700000166893005,-17.77000045776367
30,105.9899978637695,-37.91374206542969,145.137939453125,38.7599983215332,-0.6700000166893005,-17.8799991607666
31,105.9899978637695,-37.91372680664062,145.1379547119141,38.79000091552734,-0.7200000286102295,-17.85000038146973
32,105.9899978637695,-37.91371917724609,145.1379699707031,38.81999969482422,-0.6499999761581421,-17.89999961853027
33,105.9899978637695,-37.91370391845703,145.1379852294922,38.84999847412109,-0.6800000071525574,-17.97999954223633
34,105.9899978637695,-37.9136962890625,145.1380004882812,38.88000106811523,-0.7200000286102295,-17.95999908447266
35,105.9899978637695,-37.9136848449707,145.1380004882812,38.90000152587891,-0.6700000166893005,-17.96999931335449
36,105.9800033569336,-37.91367340087891,145.1380157470703,38.90999984741211,-0.6600000262260437,-18.05999946594238
37,105.9800033569336,-37.91366195678711,145.1380157470703,38.90999984741211,-0.7300000190734863,-18.01000022888184
38,105.9800033569336,-37.91365051269531,145.1380310058594,38.90999984741211,-0.7200000286102295,-18.04999923706055
39,105.9800033569336,-37.91363906860352,145.1380462646484,38.90999984741211,-0.6899999976158142,-18.1200008392334
40,105.9800033569336,-37.91362380981445,145.1380615234375,38.91999816894531,-0.6399999856948853,-18.06999969482422
41,105.9800033569336,-37.91361618041992,145.1380767822266,38.93000030517578,-0.6800000071525574,-18.06999969482422
42,105.9800033569336,-37.91360473632812,145.1380920410156,38.93999862670898,-0.6700000166893005,-18.1200008392334
43,105.9800033569336,-37.91359329223633,145.1380920410156,38.93999862670898,-0.6600000262260437,-18.21999931335449
44,105.9800033569336,-37.91358184814453,145.1381072998047,38.93999862670898,-0.6700000166893005,-18.20000076293945
45,105.9800033569336,-37.91356658935547,145.1381072998047,38.93999862670898,-0.7099999785423279,-18.20000076293945
46,105.9800033569336,-37.91355895996094,145.1381225585938,38.93000030517578,-0.7200000286102295,-18.14999961853027
47,105.9800033569336,-37.91354370117188,145.1381378173828,38.91999816894531,-0.7200000286102295,-18.17000007629395
48,105.9800033569336,-37.91353607177734,145.1381530761719,38.90999984741211,-0.6700000166893005,-18.25
49,105.9800033569336,-37.91352462768555,145.1381683349609,38.90999984741211,-0.6800000071525574,-18.18000030517578
50,105.9800033569336,-37.91350936889648,145.13818359375,38.90000152587891,-0.6600000262260437,-18.21999931335449
51,105.9800033569336,-37.91350173950195,145.13818359375,38.90000152587891,-0.6700000166893005,-18.26000022888184
52,105.9800033569336,-37.91348648071289,145.1381988525391,38.88999938964844,-0.6700000166893005,-18.25
53,105.9800033569336,-37.91347503662109,145.1382141113281,38.88000106811523,-0.6899999976158142,-18.25
54,105.9800033569336,-37.91346740722656,145.1382293701172,38.88000106811523,-0.6700000166893005,-18.20000076293945
55,105.9899978637695,-37.9134521484375,145.1382446289062,38.88000106811523,-0.6899999976158142,-18.32999992370605
56,105.9899978637695,-37.91344451904297,145.1382598876953,38.86999893188477,-0.6499999761581421,-18.29000091552734
57,105.9899978637695,-37.91342926025391,145.1382598876953,38.86000061035156,-0.6700000166893005,-18.26000022888184
58,105.9899978637695,-37.91341781616211,145.1382598876953,38.86000061035156,-0.7099999785423279,-18.26000022888184
59,105.9899978637695,-37.91340637207031,145.1382751464844,38.84999847412109,-0.7400000095367432,-18.29999923706055
60,105.9899978637695,-37.91339492797852,145.1382904052734,38.84000015258789,-0.7599999904632568,-18.30999946594238
61,105.9899978637695,-37.91338348388672,145.1383056640625,38.81000137329102,-0.7300000190734863,-18.31999969482422
62,105.9899978637695,-37.91337203979492,145.1383209228516,38.79999923706055,-0.7799999713897705,-18.27000045776367
63,105.9899978637695,-37.91336059570312,145.1383361816406,38.79000091552734,-0.7300000190734863,-18.20999908447266
64,105.9899978637695,-37.91334915161133,145.1383361816406,38.79000091552734,-0.6600000262260437,-18.20000076293945
65,105.9899978637695,-37.91333770751953,145.1383514404297,38.79000091552734,-0.699999988079071,-18.27000045776367
66,105.9899978637695,-37.91332626342773,145.1383666992188,38.79000091552734,-0.7300000190734863,-18.27000045776367
67,105.9899978637695,-37.91331481933594,145.1383819580078,38.79000091552734,-0.75,-18.18000030517578
68,105.9899978637695,-37.91284942626953,145.1388549804688,38.86000061035156,-0.75,-18.32999992370605
69,105.9899978637695,-37.91283416748047,145.1388549804688,38.84999847412109,-0.8399999737739563,-18.26000022888184
70,105.9899978637695,-37.91282272338867,145.1388702392578,38.84000015258789,-0.800000011920929,-18.29000091552734
71,105.9899978637695,-37.91281127929688,145.1388854980469,38.83000183105469,-0.7599999904632568,-18.32999992370605
72,105.9899978637695,-37.91279983520508,145.1388854980469,38.83000183105469,-0.8100000023841858,-18.23999977111816
73,105.9899978637695,-37.91278839111328,145.1389007568359,38.83000183105469,-0.7900000214576721,-18.29000091552734
74,105.9899978637695,-37.91277694702148,145.138916015625,38.84000015258789,-0.699999988079071,-18.23999977111816
75,105.9899978637695,-37.91276550292969,145.1389312744141,38.84999847412109,-0.8500000238418579,-18.32999992370605
76,105.9899978637695,-37.91275405883789,145.1389465332031,38.86000061035156,-0.8799999952316284,-18.35000038146973
77,105.9899978637695,-37.91274261474609,145.1389617919922,38.86000061035156,-0.8100000023841858,-18.29000091552734
78,105.9899978637695,-37.9127311706543,145.1389770507812,38.84999847412109,-0.7799999713897705,-18.31999969482422
79,105.9899978637695,-37.9127197265625,145.1389770507812,38.86000061035156,-0.7900000214576721,-18.28000068664551
80,105.9899978637695,-37.9127082824707,145.1389923095703,38.88000106811523,-0.7900000214576721,-18.22999954223633
81,105.9899978637695,-37.91269302368164,145.1390075683594,38.88999938964844,-0.7699999809265137,-18.28000068664551
82,105.9899978637695,-37.91268539428711,145.1390075683594,38.88999938964844,-0.8100000023841858,-18.21999931335449
83,105.9899978637695,-37.91267013549805,145.1390228271484,38.90000152587891,-0.8100000023841858,-18.26000022888184
84,105.9899978637695,-37.91265869140625,145.1390380859375,38.90999984741211,-0.8100000023841858,-18.26000022888184
85,105.9899978637695,-37.91265106201172,145.1390533447266,38.90999984741211,-0.75,-18.26000022888184
86,105.9899978637695,-37.91263580322266,145.1390533447266,38.91999816894531,-0.7599999904632568,-18.25
87,105.9899978637695,-37.91262435913086,145.1390686035156,38.93000030517578,-0.7900000214576721,-18.20999908447266
88,105.9899978637695,-37.91261291503906,145.1390838623047,38.93000030517578,-0.8500000238418579,-18.25
89,105.9899978637695,-37.91260147094727,145.1390991210938,38.91999816894531,-0.7699999809265137,-18.29999923706055
90,105.9899978637695,-37.91259002685547,145.1391143798828,38.90999984741211,-0.7900000214576721,-18.26000022888184
91,105.9899978637695,-37.91257858276367,145.1391296386719,38.90999984741211,-0.8199999928474426,-18.25
92,105.9899978637695,-37.91256713867188,145.1391296386719,38.91999816894531,-0.8100000023841858,-18.31999969482422
93,105.9899978637695,-37.91255187988281,145.1391448974609,38.91999816894531,-0.7599999904632568,-18.15999984741211
94,105.9899978637695,-37.91254425048828,145.1391448974609,38.93000030517578,-0.8799999952316284,-18.28000068664551
95,105.9800033569336,-37.91253280639648,145.13916015625,38.93000030517578,-0.6600000262260437,-18.20000076293945
96,105.9800033569336,-37.91251754760742,145.1391754150391,38.93999862670898,-0.7699999809265137,-18.29000091552734
97,105.9800033569336,-37.91250991821289,145.1391906738281,38.93999862670898,-0.7699999809265137,-18.26000022888184
98,105.9800033569336,-37.91249465942383,145.1392059326172,38.95000076293945,-0.7799999713897705,-18.26000022888184
99,105.9800033569336,-37.9124870300293,145.1392059326172,38.95000076293945,-0.8600000143051147,-18.31999969482422
100,105.9800033569336,-37.91247177124023,145.1392211914062,38.93999862670898,-0.7699999809265137,-18.19000053405762
101,105.9899978637695,-37.91246032714844,145.1392364501953,38.93000030517578,-0.7200000286102295,-18.14999961853027
102,105.9899978637695,-37.91245269775391,145.1392517089844,38.93000030517578,-0.8199999928474426,-18.21999931335449
103,105.9899978637695,-37.91243743896484,145.1392669677734,38.93000030517578,-0.8100000023841858,-18.20999908447266
104,105.9899978637695,-37.91242599487305,145.1392822265625,38.93000030517578,-0.8899999856948853,-18.26000022888184
105,105.9899978637695,-37.91241455078125,145.1392822265625,38.93000030517578,-0.75,-18.35000038146973
106,105.9899978637695,-37.91240310668945,145.1392974853516,38.90999984741211,-0.9100000262260437,-18.11000061035156
107,105.9899978637695,-37.91239166259766,145.1392974853516,38.88999938964844,-0.8299999833106995,-18.3700008392334
108,105.9899978637695,-37.91238021850586,145.1393127441406,38.88999938964844,-0.7599999904632568,-18.3799991607666
109,105.9899978637695,-37.91236877441406,145.1393280029297,38.88999938964844,-0.9399999976158142,-18.06999969482422
110,105.9899978637695,-37.912353515625,145.1393432617188,38.90000152587891,-0.7400000095367432,-18.3799991607666
111,105.9899978637695,-37.91234588623047,145.1393585205078,38.90999984741211,-0.7799999713897705,-18.23999977111816
112,105.9899978637695,-37.91233444213867,145.1393737792969,38.91999816894531,-0.8199999928474426,-18.10000038146973
113,105.9899978637695,-37.91231918334961,145.1393737792969,38.91999816894531,-0.7599999904632568,-18.31999969482422
114,105.9899978637695,-37.91231155395508,145.1393890380859,38.91999816894531,-0.8500000238418579,-18.18000030517578
115,105.9899978637695,-37.91229629516602,145.139404296875,38.91999816894531,-0.7400000095367432,-18.10000038146973
116,105.9899978637695,-37.91228485107422,145.1394195556641,38.91999816894531,-0.8999999761581421,-18.3700008392334
117,105.9899978637695,-37.91227340698242,145.1394348144531,38.90999984741211,-0.8199999928474426,-18.19000053405762
118,105.9899978637695,-37.91226196289062,145.1394500732422,38.91999816894531,-0.6899999976158142,-18.17000007629395
119,105.9899978637695,-37.91225433349609,145.1394500732422,38.93999862670898,-0.9599999785423279,-18.3799991607666
120,105.9899978637695,-37.91223907470703,145.1394500732422,38.93000030517578,-0.7799999713897705,-18.17000007629395
121,105.9899978637695,-37.91222763061523,145.1394653320312,38.91999816894531,-0.7699999809265137,-18.30999946594238
122,105.9899978637695,-37.91221618652344,145.1394805908203,38.91999816894531,-0.8500000238418579,-18.29000091552734
123,105.9899978637695,-37.91220474243164,145.1394958496094,38.91999816894531,-0.8199999928474426,-18.25
124,105.9899978637695,-37.91219329833984,145.1395111083984,38.91999816894531,-0.7599999904632568,-18.20000076293945
125,105.9899978637695,-37.91218185424805,145.1395263671875,38.93000030517578,-0.8100000023841858,-18.21999931335449
126,105.9899978637695,-37.91217041015625,145.1395263671875,38.93999862670898,-0.8299999833106995,-18.21999931335449
127,105.9899978637695,-37.91215515136719,145.1395416259766,38.93999862670898,-0.5699999928474426,-18.18000030517578
128,105.9899978637695,-37.91214752197266,145.1395568847656,38.93999862670898,-0.8199999928474426,-18.19000053405762
129,105.9899978637695,-37.91213607788086,145.1395721435547,38.93999862670898,-0.8600000143051147,-18.1200008392334
130,105.9899978637695,-37.9121208190918,145.1395874023438,38.93000030517578,-0.8100000023841858,-18.23999977111816
131,105.9899978637695,-37.91211318969727,145.1396026611328,38.90999984741211,-0.7599999904632568,-18.40999984741211
132,105.9899978637695,-37.9120979309082,145.1396026611328,38.90000152587891,-0.8700000047683716,-18.27000045776367
133,105.9899978637695,-37.91208648681641,145.1396026611328,38.90000152587891,-0.6700000166893005,-18.04000091552734
134,105.9899978637695,-37.91207504272461,145.1396179199219,38.90999984741211,-0.9599999785423279,-18.28000068664551
135,105.9899978637695,-37.91206359863281,145.1396331787109,38.90999984741211,-0.8999999761581421,-18.28000068664551
136,105.9899978637695,-37.91205215454102,145.1396484375,38.88999938964844,-0.8199999928474426,-18.29999923706055
137,105.9899978637695,-37.91204071044922,145.1396636962891,38.88000106811523,-0.7900000214576721,-18.1200008392334
138,105.9899978637695,-37.91202926635742,145.1396789550781,38.88999938964844,-0.9200000166893005,-18.11000061035156
139,105.9899978637695,-37.91201782226562,145.1396789550781,38.90000152587891,-0.7900000214576721,-18.27000045776367
140,105.9899978637695,-37.91200637817383,145.1396942138672,38.90999984741211,-0.7200000286102295,-18.15999984741211
141,106,-37.91199493408203,145.1397094726562,38.93000030517578,-0.9100000262260437,-18.29999923706055
142,106,-37.91198348999023,145.1397247314453,38.93999862670898,-0.8700000047683716,-18.27000045776367
143,105.9899978637695,-37.91197204589844,145.1397399902344,38.93000030517578,-0.7400000095367432,-18.18000030517578
144,105.9899978637695,-37.91195678710938,145.1397552490234,38.93000030517578,-0.9700000286102295,-18.26000022888184
145,105.9899978637695,-37.91194915771484,145.1397705078125,38.93000030517578,-0.699999988079071,-18.17000007629395
146,106,-37.91193771362305,145.1397705078125,38.93999862670898,-0.7599999904632568,-18.27000045776367
147,106,-37.91192245483398,145.1397705078125,38.95999908447266,-0.9700000286102295,-18.26000022888184
148,106,-37.91191482543945,145.1397857666016,38.93999862670898,-0.7200000286102295,-18.18000030517578
149,106,-37.91189956665039,145.1398010253906,38.93999862670898,-0.8899999856948853,-18.34000015258789
150,105.9899978637695,-37.91188812255859,145.1398162841797,38.93999862670898,-0.8700000047683716,-18.20999908447266
151,105.9899978637695,-37.9118766784668,145.1398315429688,38.93000030517578,-0.7300000190734863,-18.01000022888184
152,105.9899978637695,-37.911865234375,145.1398468017578,38.93999862670898,-0.6600000262260437,-18.31999969482422
153,105.9899978637695,-37.9118537902832,145.1398468017578,38.95000076293945,-0.9300000071525574,-18.40999984741211
154,105.9899978637695,-37.91184234619141,145.1398620605469,38.93999862670898,-0.8399999737739563,-18.07999992370605
155,105.9899978637695,-37.91183090209961,145.1398773193359,38.95000076293945,-0.6700000166893005,-18.25
156,105.9899978637695,-37.91181945800781,145.139892578125,38.95999908447266,-0.7699999809265137,-18.22999954223633
157,105.9899978637695,-37.91180801391602,145.1399078369141,38.97000122070312,-0.8899999856948853,-18.1200008392334
158,105.9899978637695,-37.91179656982422,145.1399230957031,38.97000122070312,-0.7300000190734863,-18.34000015258789
159,105.9899978637695,-37.91178131103516,145.1399230957031,38.97000122070312,-0.9700000286102295,-18.20000076293945
160,105.9899978637695,-37.91177368164062,145.1399230957031,38.95999908447266,-0.8899999856948853,-18.19000053405762
161,105.9899978637695,-37.91175842285156,145.1399383544922,38.95000076293945,-0.6399999856948853,-18.34000015258789
162,105.9899978637695,-37.91175079345703,145.1399536132812,38.95000076293945,-0.8600000143051147,-18.20000076293945
163,105.9899978637695,-37.91173934936523,145.1399688720703,38.95999908447266,-0.9399999976158142,-18.1299991607666
164,105.9899978637695,-37.91172409057617,145.1399841308594,38.95999908447266,-0.6899999976158142,-18.27000045776367
165,105.9899978637695,-37.91171646118164,145.1399993896484,38.97000122070312,-0.8100000023841858,-18.20000076293945
166,105.9899978637695,-37.91170120239258,145.1399993896484,38.97000122070312,-0.949999988079071,-18.04000091552734
167,105.9899978637695,-37.91168975830078,145.1400146484375,38.97000122070312,-0.7200000286102295,-18.20000076293945
168,105.9899978637695,-37.91167831420898,145.1400299072266,38.97000122070312,-0.8399999737739563,-18.20000076293945
169,105.9899978637695,-37.91166687011719,145.1400451660156,38.97000122070312,-0.8399999737739563,-18.17000007629395
170,105.9899978637695,-37.91165542602539,145.1400604248047,38.97000122070312,-0.699999988079071,-18.26000022888184
171,105.9899978637695,-37.91164398193359,145.1400756835938,38.95999908447266,-0.8700000047683716,-18.1299991607666
172,105.9899978637695,-37.9116325378418,145.1400756835938,38.95000076293945,-0.7300000190734863,-18.1299991607666
173,105.9899978637695,-37.91162109375,145.1400756835938,38.97000122070312,-0.6700000166893005,-18.27000045776367
174,105.9899978637695,-37.9116096496582,145.1400909423828,38.9900016784668,-0.8899999856948853,-18.39999961853027
175,105.9899978637695,-37.91159820556641,145.1401062011719,38.97999954223633,-0.6499999761581421,-18
176,105.9899978637695,-37.91158294677734,145.1401214599609,38.9900016784668,-0.9700000286102295,-18.25
177,105.9899978637695,-37.91157531738281,145.14013671875,38.97000122070312,-1.009999990463257,-18.45999908447266
178,105.9899978637695,-37.91156005859375,145.1401519775391,38.93999862670898,-0.5699999928474426,-17.95999908447266
179,105.9899978637695,-37.91155242919922,145.1401672363281,38.97000122070312,-0.9100000262260437,-17.93000030517578
180,105.9899978637695,-37.91154098510742,145.1401672363281,38.9900016784668,-1.029999971389771,-17.30999946594238
181,105.9899978637695,-37.91152572631836,145.1401824951172,38.9900016784668,-0.6100000143051147,-16.06999969482422
182,105.9899978637695,-37.91151809692383,145.1401977539062,39.02999877929688,-0.7900000214576721,-15.23999977111816
183,105.9899978637695,-37.91150283813477,145.1401977539062,39.06999969482422,-0.8399999737739563,-14.0600004196167
184,105.9899978637695,-37.91149520874023,145.1402130126953,39.11999893188477,-0.699999988079071,-12.39000034332275
185,105.9899978637695,-37.91148376464844,145.1402282714844,39.22999954223633,-0.6800000071525574,-10.61999988555908
186,105.9899978637695,-37.91147613525391,145.1402435302734,39.40999984741211,-0.6399999856948853,-8.449999809265137
187,106,-37.91146469116211,145.1402435302734,39.68999862670898,-0.5,-6.710000038146973
188,106,-37.91146087646484,145.1402435302734,40.09000015258789,-0.4099999964237213,-4.889999866485596
189,106,-37.91145324707031,145.1402587890625,40.72999954223633,-0.1800000071525574,-2.829999923706055
190,106,-37.91144561767578,145.1402587890625,41.86999893188477,0,-0.5099999904632568
191,106,-37.91144180297852,145.1402740478516,43.09000015258789,0.2800000011920929,2.569999933242798
192,106,-37.91143798828125,145.1402740478516,43.31000137329102,0.5299999713897705,4.920000076293945
193,106.0100021362305,-37.91143417358398,145.1402740478516,42.33000183105469,0.4900000095367432,3.890000104904175
